Id,Search Keyword,URL,Datetime,Tweet
1630007925392674819,pajak,https://twitter.com/kuasakatacom/status/1630007925392674819,2023-02-27 00:52:28+00:00,"Timbulkan Kecurigaan Publik, Sri Mulyani Bubarkan Klub Moge Pejabat Pajak  https://t.co/LbLvryHlXJ"
1630007924176338944,pajak,https://twitter.com/EgberPangaliela/status/1630007924176338944,2023-02-27 00:52:27+00:00,"@Paltiwest Yang terjadi berikut
1.kemungkinan akan dialihkan ke kasus lain
2.hartanya di cek tapi kemungkinan besar walau harta hasil korup tidak terjadi apa2, karena sudah ikut PPS kemarin jadi di ampuni
3.rakyat mendesak diadili, akhirnya paling mqsuk penjara dgn bayar denda pajak kecil"
1630007890638688256,pajak,https://twitter.com/Kriswa_hd/status/1630007890638688256,2023-02-27 00:52:19+00:00,@CNNIndonesia Karena terlanjur ketahuan atau krn sebentar lagi wajib lapor pajak?
1630007771356893184,pajak,https://twitter.com/blank_identity9/status/1630007771356893184,2023-02-27 00:51:51+00:00,"Orang bijak bayar pajak,
Para pembajak pajak gak bayar Pajak. 🤣🤣"
1630007764180250629,pajak,https://twitter.com/omarmuhammadd/status/1630007764180250629,2023-02-27 00:51:49+00:00,"Gak setebel kantong Esmelon DJP Pajak, cuma tetep ganteng. Wkwkwkwk https://t.co/xq9y8aOxnW"
1630007753795342336,pajak,https://twitter.com/coden_denco/status/1630007753795342336,2023-02-27 00:51:47+00:00,"@tvOneNews Wkwkwk,😀
Besok susun rencana lagi.
Pejabat: ""enak banget rakyat ngatur pemerintah, harusnya pemerintah yg ngatur rakyat""
""kalau klian ngak bayar pajak jangan hidup di indonesia""😆😆
Kata pejabat.
Ini kode alam, hukum rakyat sakit kurang sakit, hukum pejabat, kurang enak"
1630007723113996290,pajak,https://twitter.com/bonyoik/status/1630007723113996290,2023-02-27 00:51:39+00:00,Pegawai pajak gak lapor trus gak diperiksa... lah kita rakyat kok wajib lapor trus diperiksa lagi kayak maling aja !!!
1630007717921443840,pajak,https://twitter.com/hipohan/status/1630007717921443840,2023-02-27 00:51:38+00:00,"Dia pamer naik moge, eh giliran orang2 Pajak dalam sorotan krn pamer kemewahan, eh dia pula yang kecam 🤣 https://t.co/U7PGPtY3ds"
1630007699290349568,pajak,https://twitter.com/AlKhairan9/status/1630007699290349568,2023-02-27 00:51:34+00:00,Bayar pajak untuk mahluk di lembaga ini pamer kekayaan https://t.co/pZhR56KmTu
1630007684266364928,pajak,https://twitter.com/sonytan_/status/1630007684266364928,2023-02-27 00:51:30+00:00,Klub nya dibubarkan tapi pemeriksa pajak yang main Harley tetap ditelisik dong sumber hartanya. https://t.co/oKS2VpWB4k
1630007676020350977,pajak,https://twitter.com/Blasttotheair/status/1630007676020350977,2023-02-27 00:51:28+00:00,@CNNIndonesia pajak dari bbm aja berapa...
1630007669514964992,pajak,https://twitter.com/TeaDrajat/status/1630007669514964992,2023-02-27 00:51:27+00:00,@sbyfess Sebaiknya sang calon suami kerja dulu sbg pejabat engselon 1 ditjen pajak .....
1630007530406694913,pajak,https://twitter.com/moenthe_/status/1630007530406694913,2023-02-27 00:50:53+00:00,"rakyat yg bersusah payah nayar pajak,.mereka yg menikmati, ada apa @DPR_RI tdk mau mensahkan RUU PEMBUKTIAN TERBALIK? bukanlah gaya hidup mewah mereka selama ini sangat fulgar? @KemenkeuRI @DitjenPajakRI @KPK_RI @KejaksaanRI @DivHumas_Polri"
1630007528317939713,pajak,https://twitter.com/ajengcute16__/status/1630007528317939713,2023-02-27 00:50:53+00:00,@Mbok_Ewett Ga bisa foya2 mreka klo rakyat gak byr pajak
1630007494218231808,pajak,https://twitter.com/IDbelasting/status/1630007494218231808,2023-02-27 00:50:45+00:00,"Headlines Hari Ini, Gaya Hidup Pegawai Pajak Jadi Sorotan Usai Kasus Kriminal Anak Pejabat 

#pajak #djp #moge #fiskus

https://t.co/bk5OIcQSzX"
1630007452287770624,pajak,https://twitter.com/hsnsaputro/status/1630007452287770624,2023-02-27 00:50:35+00:00,@__anomali__ Maksudnya statement ini ditujukan utk pegawai #pajak yg gajinya melangit..biar duitnya gak disimpen mulu sampe jamuran
1630007443043549184,pajak,https://twitter.com/Devis08687515/status/1630007443043549184,2023-02-27 00:50:33+00:00,@mardigu024 Ruar Biasah.... Pantesan target Pajak naik terus...
1630007342854205440,pajak,https://twitter.com/Veelgeenoo/status/1630007342854205440,2023-02-27 00:50:09+00:00,"@KPK_RI Itu statm3nt pak Mahfud MD bahwa PPATK sdh laporin harta pegawai pajak sejak 2012 kok didiamnkan, mangsutnya apa? Rakyat itu melihat lembaga2 negara kerja jangan dikira hanya manut ikut dan nurut aja apa kata pejabat, msyarakat juga analitis, menilai kinerja para pejabat"
1630007335849689089,pajak,https://twitter.com/ov13n/status/1630007335849689089,2023-02-27 00:50:07+00:00,@kompascom dirjen pajak tidak mau ikutin apa kata atasan nya...apakah ini patut di contoh seorang pejabat???bayarlah pajak tepat waktu agar supaya keluarga kami menikmati nya🤣🤣mungkin itulah motto dr perpajakan
1630007312151879680,pajak,https://twitter.com/blank_identity9/status/1630007312151879680,2023-02-27 00:50:01+00:00,"@ajengcute16__ Jangan lupa bayar pajak, Rubicon, Harley dan brompton itu mahal. 🤭🤣"
1630007309295583232,pajak,https://twitter.com/IsengKata/status/1630007309295583232,2023-02-27 00:50:01+00:00,"Kejaksaan dan Kepolisian juga diperiksa ya LHKPN dan Laporan Pajaknya bu @smindrawatii @KemenkeuRI
@kring_pajak
@KPK_RI https://t.co/OAERBhR5W1"
1630007256589942784,pajak,https://twitter.com/AoSadrakh/status/1630007256589942784,2023-02-27 00:49:48+00:00,@detikcom Masyarakat terus yg di suruh kerja awasi kapan cari uang buat pajak ??awasi dana desa juga masyarakat awasi bansos jg masyarakat awasi pemilu juga masyarakat trus kerjaan ASN cuma untuk di awasi ?kapan nih ASN orng2 nya di gaji dikit aja kasihan rakyat tidak mampu lagi
1630007242790510592,pajak,https://twitter.com/voaindonesia/status/1630007242790510592,2023-02-27 00:49:45+00:00,"Menteri Keuangan Sri Mulyani telah meminta klub ""BlastingRijder"" (klub motor besar) Direktorat Jenderal Pajak dibubarkan sebagai buntut banyaknya pertanyaan publik atas asal usul harta pegawai pajak. 
https://t.co/1Yq4iNLpKV"
1630007171420413952,pajak,https://twitter.com/haaciiee/status/1630007171420413952,2023-02-27 00:49:28+00:00,awali pagi dengan ceria bersemangat karena King Emyu juara semalem @ManUtd 🥳
1630007151447130113,pajak,https://twitter.com/Yoga_Sadewa/status/1630007151447130113,2023-02-27 00:49:23+00:00,"@hooneyayaa @yoowatsap @nanalycityx @ubsansfess Itu dah pajak 10%? Americano karena ga ada gulanya emg dimana mana paling murah 😂 aku lihat meja dan kursinya disana dari luar dan gmaps soalnya terlihat minimalist,  jadi merasa kurang cocok bagi yg suka ""keluasan"". Juga sukanya chocolate base 😂"
1630007068873871360,pajak,https://twitter.com/CharlioMoerdadi/status/1630007068873871360,2023-02-27 00:49:03+00:00,"Tetaplah bayar Pajak Agar Para pegawai pajak Bisa Foya-foya dan Punya Rubicob

Pajak Membangun Negri itu salah
Pajak Memperkaya Pejabat Pajak itu baru benar"
1630007054718078978,pajak,https://twitter.com/SoehadiGeigy/status/1630007054718078978,2023-02-27 00:49:00+00:00,"Instruksi Sri Mulyani: Bubarkan Klub Moge Ditjen Pajak!
https://t.co/Zg8zMF4j6H"
1630007027606093824,pajak,https://twitter.com/MbahJon0/status/1630007027606093824,2023-02-27 00:48:54+00:00,"@ekowboy2 Peteni , peternak mampus,gara2 pajak mencekik,,dasar bajingan semua."
1630007013118967808,pajak,https://twitter.com/arfebibots/status/1630007013118967808,2023-02-27 00:48:50+00:00,"Tiap bulan gw sakit hati liat potongan pajak di slip gaji, liat ini mau murka rasanya."
1630006950057623552,pajak,https://twitter.com/bendolganteng/status/1630006950057623552,2023-02-27 00:48:35+00:00,@msaid_didu Ini pertanyaan yang gak masuk akal jangan-jangan waktu anda masi di BUMN anda gak taat bayar pajak ya
1630006841223827456,pajak,https://twitter.com/AndikKurniawanS/status/1630006841223827456,2023-02-27 00:48:09+00:00,"@kring_pajak #LupaEFIN 
a. WP Orang Pribadi
b. Sudah aktivasi EFIN di KPP"
1630006840812785664,pajak,https://twitter.com/mboksingsabar/status/1630006840812785664,2023-02-27 00:48:09+00:00,@SiaranBolaLive Fans tewas 135 orang di negeri Irlandia utara para aparat &amp; pemangku jabatannya hanya melempar statment + janji-janji manis saja 🗿
1630006774697988096,pajak,https://twitter.com/DadiSadadi/status/1630006774697988096,2023-02-27 00:47:53+00:00,"Pertamina setor keuntungan ke Negara 300T...

200T dari pajak BBM...

Trus...., nanti Kemenkeu memasukkan lagi yang 200T itu ke unsur penerimaan pajak...???

Ambyar...

🤪😝🤣🤛

https://t.co/wA2rSXGbaR"
1630006726882922496,pajak,https://twitter.com/sibatucadas/status/1630006726882922496,2023-02-27 00:47:42+00:00,"Tante Rara Pagi-Pagi Sudah Ngomongin PAJAK,Apa Nggak Nonton TV?😏

Kalau Jakarta Banjir Biasanya SUDAH RAMAI,Tapi Kok Adem Ayem Aja Yg Kasih Komen Sama Tante Raranya? ;-)"
1630006720885035014,pajak,https://twitter.com/JAKAGELEDEK01/status/1630006720885035014,2023-02-27 00:47:40+00:00,"@awemany @prastow GOBLOG LO❗❗❗
Orang pajak udah kaya2 sejak jaman SBY
🤮🤮🤮🤮"
1630006710030188545,pajak,https://twitter.com/amero98/status/1630006710030188545,2023-02-27 00:47:38+00:00,"@ubegebe1 Intinya mah ya, kalo punya moge ya jangan dipamerin, (konsekuensi pejabat pajak lah ya) kalo mau pake, dipake maju mundur di garasi atau muter komplek aja. Yaa itung2 mengurangi pengeluaran bensin bapak2 sekalian🙏"
1630006646838796289,pajak,https://twitter.com/FaedahPagi/status/1630006646838796289,2023-02-27 00:47:23+00:00,"@txtdrpemerintah Wkwkwkwkwk. Gegara 1 bocah, kemungkinan pendapatan pajak negara turun."
1630006645492436995,pajak,https://twitter.com/JMintarto/status/1630006645492436995,2023-02-27 00:47:23+00:00,Dan melaporkan juga bahwa moge yg terdaftar pada DJP telah membayar pajak.
1630006597824167936,pajak,https://twitter.com/armen_zainal/status/1630006597824167936,2023-02-27 00:47:11+00:00,"@DitjenPajakRI Jangan geram2 Jeng Sri. Tinggal dicek saja dari mana tu harta mengalir. Udah dari dulu memang pegawai pajak tu bergelimang harta. Makanya STAN sub Pajak laris manis.

https://t.co/aCejFqAYwY"
1630006596586864641,pajak,https://twitter.com/bumdes_nubagja/status/1630006596586864641,2023-02-27 00:47:11+00:00,@VIVAcoid Wong cilik yang dari RRC... Wong cilik RI di tarik pajak nya
1630006588303089664,pajak,https://twitter.com/matwinwiguna/status/1630006588303089664,2023-02-27 00:47:09+00:00,"Dari dulu hingga kini pegawai pajak kaya raya, duitnya dari mana ? Dari pajak. Sebagian besar maling kalau yang dikit,  kalau yang banyak garong rong rong ..."
1630006575028133889,pajak,https://twitter.com/ngabdirojo/status/1630006575028133889,2023-02-27 00:47:06+00:00,@KompasTV Pegawai pajak lagi pada sibuk alihkan aset2 nya ke orang lain .
1630006557927944193,pajak,https://twitter.com/zuperbedjo23/status/1630006557927944193,2023-02-27 00:47:02+00:00,"@IndosatCare @_ekanugraha Bagaimana kalo pajak nya dinaikan 21% kak...

Untuk meringankan cixilan rubikon kami...

😁😁😁"
1630006552659922944,pajak,https://twitter.com/ababilgora/status/1630006552659922944,2023-02-27 00:47:00+00:00,"Satu per satu Allāh SWT membuka aib.. kebobrokan lembaga pemerintah. . . . .
baru selesai Polri melalui kasus sambonya skrg Dirjen Pajak dg kasus anaknya . . .In Syā Allāh yg lain menyusul... tunggu sj giliran ya. . .ini cara Allāh SWT bekerja. . ."
1630006493109190657,pajak,https://twitter.com/qultype/status/1630006493109190657,2023-02-27 00:46:46+00:00,Para anggota komunitas ini diketahui adalah para pegawai pajak.
1630006490370310144,pajak,https://twitter.com/qultype/status/1630006490370310144,2023-02-27 00:46:46+00:00,"Akun lain komunitas Belasting Rijder di salah satu provinsi juga sudah diprivat sehingga tak lagi bisa dilihat. Namun sebelum beberapa akun maupun postingan lenyap, foto-foto Dirjen Pajak maupun aktivitas sunmori pegawai DJP dengan moge sudah keburu beredar luas ke dunia maya."
1630006487597879296,pajak,https://twitter.com/qultype/status/1630006487597879296,2023-02-27 00:46:45+00:00,"Namun pada Minggu (26/2/2023), beberapa akun IG Belasting Rijder diketahui sudah menghapus semua unggahannya, termasuk salah satunya yang memposting Dirjen Pajak yang tengah mengendarai moge. Beberapa pengikut maupun yang mengikuti juga tampak sudah 0."
1630006484800270336,pajak,https://twitter.com/qultype/status/1630006484800270336,2023-02-27 00:46:44+00:00,"Beredar luas beberapa unggahan Dirjen Pajak maupun para pegawai Ditjen Pajak (DJP) yang mengendarai moge. Video maupun foto Dirjen Pajak yang mengendari moge beredar luas di akun Twitter, Youtube, Facebook, dan Instagram."
1630006480807272453,pajak,https://twitter.com/qultype/status/1630006480807272453,2023-02-27 00:46:43+00:00,"Terungkapnya harta kekayaan Rafael Alun Trisambodo yang mencapai 56 miliar,membuat akun motor gede (moge) para pejabat pajak hilang.

#Moge #BelastingRijder #RafaelAlunTrisambodo #Pajak https://t.co/2Pahap96RL"
1630006421864738816,pajak,https://twitter.com/Johaneisme/status/1630006421864738816,2023-02-27 00:46:29+00:00,Jadi Hopeless mao bayar pajak
1630006402264494085,pajak,https://twitter.com/Beritasatu/status/1630006402264494085,2023-02-27 00:46:25+00:00,KPK Pastikan Telah Tindaklanjuti LHKPN Pejabat Pajak Rafael https://t.co/RqPdTWrrVz
1630006400687677440,pajak,https://twitter.com/ummuibnrizq/status/1630006400687677440,2023-02-27 00:46:24+00:00,"@mickolv_idas @RamliRizal Itu jd pertanyaan di kepalaku 😑🙄
Moso' Honda CRV pajak 8jt. Mahalan mana sih, CRV atau rubicon?"
1630006375563636736,pajak,https://twitter.com/TAHU_Yukicip/status/1630006375563636736,2023-02-27 00:46:18+00:00,@kring_pajak syarat dan langkah bayar pajak dividen apa aj kk?
1630006350955659264,pajak,https://twitter.com/BBCIndonesia/status/1630006350955659264,2023-02-27 00:46:12+00:00,"Rafael Alun: Seruan boikot meluas, penerimaan pajak diperkirakan turun - 'Jujur makin malas, pegawainya saja enggak lapor'. https://t.co/liBQhqVgVc"
1630006339538935808,pajak,https://twitter.com/M4ngU5il/status/1630006339538935808,2023-02-27 00:46:10+00:00,...apa semua guru2 harus korupsi dulu biar gajinya dinaikkan? toh alasan orang pajak gajinya tinggi kan biar enggak korupsi?....
1630006313223868418,pajak,https://twitter.com/Gooshen2/status/1630006313223868418,2023-02-27 00:46:03+00:00,"@BetaEpsilonPhi kasus ini cmn ditjen pajak. jgn lupa msh ada bea cukai, perben, dja, djkn, perimbangan... sama aja"
1630006285411446784,pajak,https://twitter.com/EllyKoro/status/1630006285411446784,2023-02-27 00:45:57+00:00,"@AbankTho2 @faridariadno @DPR_RI @jokowi @mohmahfudmd Mereka pikir mereka paling pintar!!
Tp harus kita akui, kalau nipu wajib pajak mereka emang jagonya."
1630006277425491969,pajak,https://twitter.com/n4k14465715/status/1630006277425491969,2023-02-27 00:45:55+00:00,"@NurmansyahAff @Tan_Mar3M Aslinya pajak yg kita byr tu untuk dana pembangunan,cm saat ini banyak yg di korupsi"
1630006268797796352,pajak,https://twitter.com/ssnibngab/status/1630006268797796352,2023-02-27 00:45:53+00:00,"@kring_pajak Min, cek EFIN gimana caranya?"
1630006241463525376,pajak,https://twitter.com/LisaKnows3/status/1630006241463525376,2023-02-27 00:45:46+00:00,"@ciungwanara59 @JanissaryD_Last @_doncorleone78 @DaniCicadasBdg Teu sakumaha ieu mah kang, tuh tingal orang pajak 🤭"
1630006229719461888,pajak,https://twitter.com/vnverse/status/1630006229719461888,2023-02-27 00:45:43+00:00,@Taii Selamat dapat 2 juta rupiah dibayar pajak
1630006222157135873,pajak,https://twitter.com/rllyneedcoffe/status/1630006222157135873,2023-02-27 00:45:42+00:00,Pajak untuk kita 😆🤣
1630006157770383361,pajak,https://twitter.com/WisnuBudiPrase3/status/1630006157770383361,2023-02-27 00:45:26+00:00,"@NgkongRoses Dia bener polisi.?‽?? Ga rela banget gw bayar pajak klu ke gini....., dancook dobol jaran ...... (jare sugik nur )"
1630006148245094400,pajak,https://twitter.com/OranjeXIV/status/1630006148245094400,2023-02-27 00:45:24+00:00,@pengarang_sajak Nah ini yg mengheran kan.. Bagi bagi discount pajak ilegal KPK kebagian?
1630006063838937088,pajak,https://twitter.com/JoRiky/status/1630006063838937088,2023-02-27 00:45:04+00:00,"@panca66 Itu moge moge kena pajak Natura ga ya? Alias pajak kenikmatan, pajak baru dibikin sri Mulyani 😁"
1630006042418634752,pajak,https://twitter.com/Gembul_16/status/1630006042418634752,2023-02-27 00:44:59+00:00,"@kring_pajak WP PRIBADI
SUDAH AKTIVASI EFIN
#LupaEFIN"
1630006031177883648,pajak,https://twitter.com/keycapasinn/status/1630006031177883648,2023-02-27 00:44:56+00:00,@kring_pajak @genjisdoto Bacot min
1630005877368573954,pajak,https://twitter.com/Lost_Hamba/status/1630005877368573954,2023-02-27 00:44:19+00:00,"@kring_pajak Mau lapor SPT 1770, Tapi selalu error', Am error occurred during the submit process. There was a problem... Tolong dong. Saya pake windows 7. Google chrome.. thx.."
1630005818157596673,pajak,https://twitter.com/AoSadrakh/status/1630005818157596673,2023-02-27 00:44:05+00:00,@RamliRizal Ternyata semua di pajak in demi rubicon..dan harta bumi nkri di berikan sama pengusaha luar
1630005803943104512,pajak,https://twitter.com/biarakukasihtau/status/1630005803943104512,2023-02-27 00:44:02+00:00,"@ncimoci_ @juvebali @AndiePeci Gue sebenernya ga dukung juga kalo guru digaji kecil. Pernah jadi guru swasta, dan gajinya mengenaskan. Masalahnya ini mungkin lagi ngebandingin tunjangan guru sama pegawai pajak. Jadi psti yang lagi diomongin memang guru ASN."
1630005750633492480,pajak,https://twitter.com/mboksingsabar/status/1630005750633492480,2023-02-27 00:43:49+00:00,@hahingang Metode hitung cepat ini kalo di daerah kami biasa menyebutnya Sempol
1630005677203808261,pajak,https://twitter.com/BudiDarm/status/1630005677203808261,2023-02-27 00:43:32+00:00,"@alifabee minimum wage nya kan rm1,5k
brarti kalo dapet 2k baru diatas minimum wage dikit, mungkin belum saatnya untuk foya-foya di luxury things.

kalo harga mobil nya seperti nya sama aja
mungkin bedanya krn cicilan bisa panjang
dan pajak tahunannya murah, mobilku pajak nya cuma rm90/y."
1630005671503732736,pajak,https://twitter.com/Bintarotop8/status/1630005671503732736,2023-02-27 00:43:30+00:00,"@democrazymedia Banyak perubahan...
Rakyat susah....
Harga2 mahal...
Pajak naik....
Subsidi hilang....
Utang menggunung...
Buzzer di pelihara....
Pencintraan poolll..."
1630005663303864321,pajak,https://twitter.com/muarlis/status/1630005663303864321,2023-02-27 00:43:28+00:00,@tanyakanrl Coba dicek dong bapaknya udah lapor hsrta kekayaan dan bayar pajak belum?
1630005601312063488,pajak,https://twitter.com/aribaba/status/1630005601312063488,2023-02-27 00:43:14+00:00,@ryuhasan Lebih besar pajak daripada biang... Nggak bikin nangis kok... 🙂 https://t.co/DR8xfPASJB
1630005576876056576,pajak,https://twitter.com/OenoezM/status/1630005576876056576,2023-02-27 00:43:08+00:00,"@Leonita_Lestari kelas bwh dr org pajak aja dah byk yg tajir mbakk ... 
pokoke miriss dech, pamer harta tp ga maluu asal drmana tuh harta"
1630005462086344704,pajak,https://twitter.com/BuddhisGL/status/1630005462086344704,2023-02-27 00:42:40+00:00,"@RahardyanDhika @KemenkeuRI Perilaku siapa dulu, rakyat, bu Sri Mulyani, atau staf Kemenkeu yang tidak lapor pajak?"
1630005454314278914,pajak,https://twitter.com/MilanGariskeras/status/1630005454314278914,2023-02-27 00:42:39+00:00,"@republikaonline #stopbayarpajak 
Pajak kita untuk Mereka Orang Kaya."
1630005409783377920,pajak,https://twitter.com/TampakAlim/status/1630005409783377920,2023-02-27 00:42:28+00:00,"@CNNIndonesia Buk kece badai @KemenkeuRI Masa iyaa sekelas Menteri gak tau, dengar para ""pembantunya"" punya klub Moge Harley. Kalau bukan karena kasus anak pejabat yg bermental sakit bergaya algojo sdh tentu klub moge Harley pembantu Ibuk dibiarkan toh?! Buk SAYA EMOH BAYAR PAJAK"
1630005400027398144,pajak,https://twitter.com/fireworkID/status/1630005400027398144,2023-02-27 00:42:26+00:00,@zanatul_91 Itu ketika ada yg sekomplek ama pegawai pajak to
1630005363130142720,pajak,https://twitter.com/happygurlszzz/status/1630005363130142720,2023-02-27 00:42:17+00:00,"@kring_pajak #LupaEFIN 

A. WP orang pribadi atau badan?
pribadi 

b. Sudah aktivasi EFIN/ belum di KPP?
sudah aktivasi, namun lupa nomor EFIN sehingga tidak bisa untuk lapor pajak, mohon dibantu 
terima kasih"
1630005356377284608,pajak,https://twitter.com/AbanggSayur/status/1630005356377284608,2023-02-27 00:42:15+00:00,@roses_man @AnnaYellow813 @DitjenPajakRI @kring_pajak @KemenkeuRI 😁😁
1630005322579611648,pajak,https://twitter.com/IwanIwanely72/status/1630005322579611648,2023-02-27 00:42:07+00:00,"Audit semua pejabat pajak,klo mau bersih2 bu Sri..?!

#SriMulyaniOMDO 
#SriMulyaniOMDO"
1630005267906826240,pajak,https://twitter.com/stefanusG/status/1630005267906826240,2023-02-27 00:41:54+00:00,"@kring_pajak #LupaEFIN a. Wp pribadi
B. Sudah aktivasi efin"
1630005151946915841,pajak,https://twitter.com/mehmed_II_/status/1630005151946915841,2023-02-27 00:41:26+00:00,@kemalpalevi Kasian..aksinya ketutup sama berita ditjen pajak🤣🤣
1630005084397658113,pajak,https://twitter.com/agomala/status/1630005084397658113,2023-02-27 00:41:10+00:00,Apakah akan ada serang balik kepada wajib pajak..??
1630005067452645377,pajak,https://twitter.com/dago_abah/status/1630005067452645377,2023-02-27 00:41:06+00:00,"@WagimanDeep212_ Untuk tahu apakah pejabat pajak korup, cluenya dia punya rumah makan, disitulah uang dicuci, makan cuma 100rb tapi bayarnya jutaan, paham kan?"
1630005065623957504,pajak,https://twitter.com/roses_man/status/1630005065623957504,2023-02-27 00:41:06+00:00,@AbanggSayur @AnnaYellow813 @DitjenPajakRI @kring_pajak @KemenkeuRI Kan gak link ma linkedin... haha
1630005056505249792,pajak,https://twitter.com/liputan6dotcom/status/1630005056505249792,2023-02-27 00:41:04+00:00,Top 3: Deretan Pegawai Pajak Berharta Fantastis Selain Rafael Alun Trisambodo https://t.co/S1fRoogR7C
1630005008178757632,pajak,https://twitter.com/cerosrhino5/status/1630005008178757632,2023-02-27 00:40:52+00:00,@OnlyFrens @prastow Jd slogan ayok bergaya hidup sederhana hanya lipservice kah?semua sektor sdh dipungut pajak
1630004953069785088,pajak,https://twitter.com/rozifirdaus18/status/1630004953069785088,2023-02-27 00:40:39+00:00,"@nasmid @keuangannews_id Lihat jejak digital bapaknya di Twitter yang isinya cuma kontol, bisa jadi.

Tapi apa yg dia terima sangat biadab sekali. Anak pejabat pajak itu harus dihukum maksimal."
1630004935344660483,pajak,https://twitter.com/Nurhadi35535595/status/1630004935344660483,2023-02-27 00:40:35+00:00,"@kring_pajak #LupaEFIN 
a. Badan
b. Sudah"
1630004889085710339,pajak,https://twitter.com/AdiSuhe94815341/status/1630004889085710339,2023-02-27 00:40:24+00:00,@geloraco Orang bijak taat pajak orang pajak ahli ngemplang pajak sukses buat pegawai pajak
1630004839819378688,pajak,https://twitter.com/Jen51122853/status/1630004839819378688,2023-02-27 00:40:12+00:00,"@adri_7i Pajak dipilah2. Ada yg masuk ke kantor pajak, ada yg ke pemda. Ngga semuanya."
1630004798505496578,pajak,https://twitter.com/syathia_lesmana/status/1630004798505496578,2023-02-27 00:40:02+00:00,"Rakyatnya taat membayar pajak...
Eh, malah tukang pajak nya yang tidak membayar pajak...
Adeuh...
#bingung"
1630004736668696578,pajak,https://twitter.com/Bang_Depok/status/1630004736668696578,2023-02-27 00:39:47+00:00,@otongkoil Petugas pajak @DitjenPajakRI  biasanya gercep kalau ada ginian 🤣
1630004732688490496,pajak,https://twitter.com/pajaklamongan/status/1630004732688490496,2023-02-27 00:39:46+00:00,"Kami hadir lebih dekat dengan #kawanpajak di kecamatan-kecamatan untuk memberikan layanan perpajakan melalui Pojok Pajak. Layanan antara lain pelaporan SPT Tahunan, Pemadanan NIK-NPWP, serta konsultasi perpajakan. https://t.co/6TDuJtSHqI"
1630004611968016385,pajak,https://twitter.com/NugrahaRois/status/1630004611968016385,2023-02-27 00:39:18+00:00,@CNNIndonesia Bukan sampai si moge aja...pokoknya usut semua pegawai pajak..sudah rakyat hidupnya semakin susah..pejabatnya hidup mewah.. anjrit memang
1630004590648365057,pajak,https://twitter.com/AdiSuhe94815341/status/1630004590648365057,2023-02-27 00:39:13+00:00,@KompasTV Orang bijak taat pajak orang pajak ahli ngemplang pajak
1630004483026558977,pajak,https://twitter.com/radaraktual/status/1630004483026558977,2023-02-27 00:38:47+00:00,"Foto Konvoi Naik Moge, Menkeu Sri Mulyani Minta Dirjen Pajak Suryo Utomo Jelaskan Sumber Hartanya https://t.co/03dhbIfLxk"
1630004482720550912,pajak,https://twitter.com/KunkunTarkun/status/1630004482720550912,2023-02-27 00:38:47+00:00,"@007koteka @AgusYudhoyono @PDemokrat Bayar pajak ogah tp gaya hidup Hedon,sama saja di sebut maling teriak maling."
1630004464735371264,pajak,https://twitter.com/geloraco/status/1630004464735371264,2023-02-27 00:38:43+00:00,"Geram Sri Mulyani Lihat Dirjen Pajak Suryo Utomo Gegayaan Naik Moge: Bubarkan Klub Belasting Rijder DJP!
https://t.co/J3R8V2gcDY"
1630004457777037313,pajak,https://twitter.com/missusobads/status/1630004457777037313,2023-02-27 00:38:41+00:00,"@bapenda_jabar Apk sambara lemot sering eror... Kita taat bayar pajak, silakan tertibkan org pemerintahannya"
1630004412537266178,pajak,https://twitter.com/justniri/status/1630004412537266178,2023-02-27 00:38:30+00:00,@CNNIndonesia Halo @myXLCare apa kenaikan harga paket karna kenaikan pajak ?-'
1630004383072292865,pajak,https://twitter.com/kompascom/status/1630004383072292865,2023-02-27 00:38:23+00:00,Menkeu Sri Mulyani meminta klub motor Belasting Rijder dibubarkan buntut viral Dirjen Pajak menunggangi moge atau motor gede. https://t.co/15K0LiZah1
1630004346200133633,pajak,https://twitter.com/hermanIr3/status/1630004346200133633,2023-02-27 00:38:14+00:00,"@CNNIndonesia Jangan Bu Menkeu, utk Moge harus tetap ada, karena itu yg bisa membedakan antara yg menerima pajak  dan yg membayar pajaknya. Mereka Khan yg bekerja keras untuk mengumpulkan pajak rakyat, jadi wajarlah kalau mereka punya club' Moge. Khan keren sekali..."
1630004330664460289,pajak,https://twitter.com/yourhomeca/status/1630004330664460289,2023-02-27 00:38:11+00:00,"@bapendajatim min saya bayar pajak tahunan motor via tokopedia 2 hari lalu, sampai sekarang ga dapat email konfirmasi, waktu saya sms malah sistem sibuk, gimana yaa min?"
1630004284761976832,pajak,https://twitter.com/jokitugasmu_co/status/1630004284761976832,2023-02-27 00:38:00+00:00,"halo! aku open joki tugas ya. bisa jasa tulis &amp; jasa ketik, bisa cek scribd, coursehero, dan turnitin juga. fast respond &amp; trusted 100%🙆🏻‍♀️

t. jual beli wtb need needs joktug jastul jastik akuntansi pajak ppt essay artikel makalah paper translate https://t.co/k0VXfHkHHo"
1630004202004189185,pajak,https://twitter.com/marsuphilafy/status/1630004202004189185,2023-02-27 00:37:40+00:00,"@convomfs Lu bayar pajak aja kepaksa bukan sukarela, jd perbandingannya lu lebih mau ngelaksanain bayar pajak dari pada nuntasin sholat yg gk sampe 5menit, rugi apesi"
